no;bfs;year;nat_rate_ord;indirect
20614;5918;2008;0;1
20615;5918;2009;0;1
20616;5924;1991;0;0
20617;5924;1992;0;0
20618;5924;1993;0;0
20619;5924;1994;0;0
20620;5924;1995;0;0
20621;5924;1996;11.11111164;0
20622;5924;1997;0;0
20623;5924;1998;0;0
20624;5924;1999;0;0
20625;5924;2000;0;0
20626;5924;2001;0;0
20627;5924;2002;0;0
20628;5924;2003;0;0
20629;5924;2004;0;0
20630;5924;2005;0;0
20631;5924;2006;0;1
20632;5924;2007;0;1
20633;5924;2008;0;1
20634;5924;2009;0;1
20635;5927;1991;0;0
20636;5927;1992;0;0
20637;5927;1993;0;0
20638;5927;1994;0;0
20639;5927;1995;0;0
20640;5927;1996;0;0
20641;5927;1997;0;0
20642;5927;1998;0;0
20643;5927;1999;0;0
20644;5927;2000;0;0
20645;5927;2001;0;0
20646;5927;2002;0;0
20647;5927;2003;14.2857151;0
20648;5927;2004;0;0
20649;5927;2005;0;0
20650;5927;2006;0;1
20651;5927;2007;0;1
20652;5927;2008;0;1
20653;5927;2009;16.66666794;1
20654;5931;1991;0;0
20655;5931;1992;0;0
20656;5931;1993;0;0
20657;5931;1994;0;0
20658;5931;1995;0;0
20659;5931;1996;0;0
20660;5931;1997;0;0
20661;5931;1998;0;0
20662;5931;1999;0;0
20663;5931;2000;0;0
20664;5931;2001;0;0
20665;5931;2002;0;0
20666;5931;2003;0;0
20667;5931;2004;0;0
20668;5931;2005;0;0
20669;5931;2006;0;1
20670;5931;2007;15.625;1
20671;5931;2008;6.060606003;1
20672;5931;2009;6.896551609;1
20673;5934;1991;0;0
20674;5934;1992;0;0
20675;5934;1993;0;0
20676;5934;1994;0;0
20677;5934;1995;0;0
20678;5934;1996;0;0
20679;5934;1997;0;0
20680;5934;1998;0;0
20681;5934;1999;0;0
20682;5934;2000;0;0
20683;5934;2001;0;0
20684;5934;2002;33.33333588;0
20685;5934;2003;0;0
20686;5934;2004;0;0
20687;5934;2005;28.57143021;0
20688;5934;2006;0;1
20689;5934;2007;0;1
20690;5934;2008;0;1
20691;5934;2009;0;1
20692;5938;1991;0.668399572;1
20693;5938;1992;0.521415293;1
20694;5938;1993;0.297176808;1
20695;5938;1994;1.724137902;1
20696;5938;1995;0.534188032;1
20697;5938;1996;0.521920681;1
20698;5938;1997;1.020061255;1
20699;5938;1998;0.859504104;1
20700;5938;1999;1.148691773;1
20701;5938;2000;1.690747023;1
20702;5938;2001;1.408037543;1
20703;5938;2002;3.31870532;1
20704;5938;2003;3.411795855;1
20705;5938;2004;3.391546488;1
20706;5938;2005;2.462213516;1
20707;5938;2006;4.273107052;1
20708;5938;2007;6.987788677;1
20709;5938;2008;6.51781702;1
20710;5938;2009;5.011235714;1
20711;6002;1991;0;0
20712;6002;1992;0.692041516;0
20713;6002;1993;0.33670032;0
20714;6002;1994;3.666666508;0
20715;6002;1995;0;0
20716;6002;1996;0;0
20717;6002;1997;0;0
20718;6002;1998;0.3125;0
20719;6002;1999;0.313479602;0
20720;6002;2000;0;0
20721;6002;2001;0.263852239;0
20722;6002;2002;0;0
20723;6002;2003;0.473933667;0
20724;6002;2004;0;0
20725;6002;2005;0.567107737;0
20726;6002;2006;0;0
20727;6002;2007;1.584785938;0
20728;6002;2008;0;1
20729;6002;2009;7.183098793;1
20730;6007;1991;0;0
20731;6007;1992;0;0
20732;6007;1993;0;0
20733;6007;1994;2.325581312;0
20734;6007;1995;0.943396211;0
20735;6007;1996;0;0
20736;6007;1997;1.869158864;0
20737;6007;1998;0;0
20738;6007;1999;2.057613134;0
20739;6007;2000;0;0
20740;6007;2001;2.222222328;0
20741;6007;2002;0;0
20742;6007;2003;0;0
20743;6007;2004;0.591715991;0
20744;6007;2005;0;0
20745;6007;2006;1.851851821;0
20746;6007;2007;0;0
20747;6007;2008;0.826446235;1
20748;6007;2009;0.843881845;1
20749;6022;1991;3.571428776;0
20750;6022;1992;0;0
20751;6022;1993;3.333333492;0
20752;6022;1994;0;0
20753;6022;1995;0;0
20754;6022;1996;0;0
20755;6022;1997;0;0
20756;6022;1998;0;0
20757;6022;1999;0;0
20758;6022;2000;0;0
20759;6022;2001;0;0
20760;6022;2002;0;0
20761;6022;2003;0;0
20762;6022;2004;0;0
20763;6022;2005;0;0
20764;6022;2006;0;0
20765;6022;2007;0;0
20766;6022;2008;0;1
20767;6022;2009;0.671140969;1
20768;6023;1991;1.648351789;0
20769;6023;1992;0.543478251;0
20770;6023;1993;2.577319622;0
20771;6023;1994;0;0
20772;6023;1995;1.843317986;0
20773;6023;1996;0;0
20774;6023;1997;2.766798496;0
20775;6023;1998;1.465201497;0
20776;6023;1999;2.295081854;0
20777;6023;2000;3.418803692;0
20778;6023;2001;1.081081152;0
20779;6023;2002;1.955990314;0
20780;6023;2003;4.932735443;0
20781;6023;2004;2.429149866;0
20782;6023;2005;1.2433393;0
20783;6023;2006;1.892744541;0
20784;6023;2007;3.453453541;0
20785;6023;2008;0.433526009;1
20786;6023;2009;3.729281902;1
20787;6031;1991;0;0
20788;6031;1992;0;0
20789;6031;1993;0;0
20790;6031;1994;0.584795356;0
20791;6031;1995;3.225806236;0
20792;6031;1996;0.492610842;0
20793;6031;1997;1.886792421;0
20794;6031;1998;4.330708981;0
20795;6031;1999;1.393728256;0
20796;6031;2000;3.115264893;0
20797;6031;2001;1.939058065;0
20798;6031;2002;4.301075459;0
20799;6031;2003;2.083333492;0
20800;6031;2004;1.839080453;0
20801;6031;2005;3.174603462;0
20802;6031;2006;3.448275805;0
20803;6031;2007;0.852878511;0
20804;6031;2008;0.203666002;1
20805;6031;2009;0.400801599;1
20806;6034;1991;0;0
20807;6034;1992;0;0
20808;6034;1993;0;0
20809;6034;1994;0;0
20810;6034;1995;0;0
20811;6034;1996;0;0
20812;6034;1997;0;0
20813;6034;1998;0;0
20814;6034;1999;0;0
20815;6034;2000;1.923076987;0
20816;6034;2001;1.886792421;0
20817;6034;2002;0;0
20818;6034;2003;0;0
20819;6034;2004;0;0
20820;6034;2005;0;0
20821;6034;2006;5.102040768;0
20822;6034;2007;0;0
20823;6034;2008;0.980392218;1
20824;6034;2009;4.761904716;1
20825;6036;1991;0;0
20826;6036;1992;0;0
20827;6036;1993;0;0
20828;6036;1994;0;0
20829;6036;1995;0;0
20830;6036;1996;0;0
20831;6036;1997;44.44444656;0
20832;6036;1998;0;0
20833;6036;1999;0;0
20834;6036;2000;0;0
20835;6036;2001;0;0
20836;6036;2002;0;0
20837;6036;2003;0;0
20838;6036;2004;0;0
20839;6036;2005;0;0
20840;6036;2006;19.04761887;0
20841;6036;2007;0;0
20842;6036;2008;0;1
20843;6036;2009;0;1
20844;6052;1991;0;0
20845;6052;1992;0;0
20846;6052;1993;0;0
20847;6052;1994;0;0
20848;6052;1995;0;0
20849;6052;1996;0;0
20850;6052;1997;20;0
20851;6052;1998;0;0
20852;6052;1999;0;0
20853;6052;2000;0;0
20854;6052;2001;0;0
20855;6052;2002;0;0
20856;6052;2003;0;0
20857;6052;2004;0;0
20858;6052;2005;0;0
20859;6052;2006;36.36363602;0
20860;6052;2007;0;0
20861;6052;2008;0;1
20862;6052;2009;0;1
20863;6056;1991;0;0
20864;6056;1992;0;0
20865;6056;1993;0;0
20866;6056;1994;0;0
20867;6056;1995;0;0
20868;6056;1996;0;0
20869;6056;1997;0;0
20870;6056;1998;0;0
20871;6056;1999;0;0
20872;6056;2000;0;0
20873;6056;2001;0;0
20874;6056;2002;0;0
20875;6056;2003;0;0
20876;6056;2004;20;0
20877;6056;2005;0;0
20878;6056;2006;33.33333588;0
20879;6056;2007;0;0
20880;6056;2008;0;1
20881;6056;2009;0;1
20882;6057;1991;0;0
20883;6057;1992;0;0
20884;6057;1993;0;0
20885;6057;1994;0;0
20886;6057;1995;0;0
20887;6057;1996;0;0
20888;6057;1997;0;0
20889;6057;1998;0;0
20890;6057;1999;0;0
20891;6057;2000;0;0
20892;6057;2001;0;0
20893;6057;2002;0;0
20894;6057;2003;0;0
20895;6057;2004;11.11111164;0
20896;6057;2005;0;0
20897;6057;2006;0;0
20898;6057;2007;0;0
20899;6057;2008;6.25;1
20900;6057;2009;0;1
20901;6081;1991;0;0
20902;6081;1992;0;0
20903;6081;1993;0;0
20904;6081;1994;0;0
20905;6081;1995;0;0
20906;6081;1996;0;0
20907;6081;1997;0;0
20908;6081;1998;0;0
20909;6081;1999;0;0
20910;6081;2000;0;0
20911;6081;2001;0;0
20912;6081;2002;0;0
20913;6081;2003;0;0
20914;6081;2004;0;0
20915;6081;2005;0;0
20916;6081;2006;0;0
20917;6081;2007;0;0
20918;6081;2008;0;1
20919;6081;2009;0;1
20920;6082;1991;3.703703642;0
20921;6082;1992;0;0
20922;6082;1993;11.11111164;0
20923;6082;1994;0;0
20924;6082;1995;0;0
20925;6082;1996;0;0
20926;6082;1997;0;0
20927;6082;1998;0;0
20928;6082;1999;0;0
20929;6082;2000;1.694915295;0
20930;6082;2001;0;0
20931;6082;2002;0;0
20932;6082;2003;0;0
20933;6082;2004;4.166666985;0
20934;6082;2005;0;0
20935;6082;2006;0;0
20936;6082;2007;0.862068951;0
20937;6082;2008;0;1
20938;6082;2009;2.654867172;1
20939;6110;1991;0;0
20940;6110;1992;0;0
20941;6110;1993;0;0
20942;6110;1994;0;0
20943;6110;1995;0;0
20944;6110;1996;3.571428776;0
20945;6110;1997;0;0
20946;6110;1998;0;0
20947;6110;1999;0;0
20948;6110;2000;3.030303001;0
20949;6110;2001;0;0
20950;6110;2002;1.176470637;0
20951;6110;2003;0;0
20952;6110;2004;0;0
20953;6110;2005;0.74626863;0
20954;6110;2006;0;0
20955;6110;2007;0;0
20956;6110;2008;1.162790656;1
20957;6110;2009;11.56069374;1
20958;6114;1991;0;0
20959;6114;1992;0;0
20960;6114;1993;0;0
20961;6114;1994;0;0
20962;6114;1995;0;0
20963;6114;1996;0;0
20964;6114;1997;0;0
20965;6114;1998;0;0
20966;6114;1999;0;0
20967;6114;2000;0;0
20968;6114;2001;0;0
20969;6114;2002;0;0
20970;6114;2003;0;0
20971;6114;2004;0;0
20972;6114;2005;0;0
20973;6114;2006;0;0
20974;6114;2007;0;0
20975;6114;2008;0;1
20976;6114;2009;0;1
20977;6115;1991;20;0
20978;6115;1992;0;0
20979;6115;1993;0;0
20980;6115;1994;0;0
20981;6115;1995;0;0
20982;6115;1996;0;0
20983;6115;1997;0;0
20984;6115;1998;0;0
20985;6115;1999;0;0
20986;6115;2000;0;0
20987;6115;2001;0;0
20988;6115;2002;0;0
20989;6115;2003;0;0
20990;6115;2004;0;0
20991;6115;2005;0;0
20992;6115;2006;0;0
20993;6115;2007;0;0
20994;6115;2008;0;1
20995;6115;2009;0;1
20996;6116;1991;0;0
20997;6116;1992;0;0
20998;6116;1993;0;0
20999;6116;1994;0;0
21000;6116;1995;0;0
21001;6116;1996;0;0
21002;6116;1997;0;0
21003;6116;1998;0;0
21004;6116;1999;0;0
21005;6116;2000;0;0
21006;6116;2001;0;0
21007;6116;2002;0;0
21008;6116;2003;0;0
21009;6116;2004;0;0
21010;6116;2005;0;0
21011;6116;2006;0;0
21012;6116;2007;0;0
21013;6116;2008;0;1
21014;6116;2009;0;1
21015;6132;1991;0;0
21016;6132;1992;0;0
21017;6132;1993;12.90322495;0
21018;6132;1994;0;0
21019;6132;1995;0;0
21020;6132;1996;0;0
21021;6132;1997;18.75;0
21022;6132;1998;6.666666985;0
21023;6132;1999;26.66666794;0
21024;6132;2000;0;0
21025;6132;2001;11.36363697;0
21026;6132;2002;0;0
21027;6132;2003;0;0
21028;6132;2004;0;0
21029;6132;2005;1.041666746;0
21030;6132;2006;2.5;0
21031;6132;2007;0;0
21032;6132;2008;0;1
21033;6132;2009;5;1
21034;6136;1991;0.305343509;0
21035;6136;1992;0.44411546;0
21036;6136;1993;0.947521925;0
21037;6136;1994;0.144613162;0
21038;6136;1995;0.069783665;0
21039;6136;1996;1.762711763;0
21040;6136;1997;0.591715991;0
21041;6136;1998;1.188242674;0
21042;6136;1999;0.53191489;0
21043;6136;2000;0.724637687;0
21044;6136;2001;0.952381015;0
21045;6136;2002;0.551654935;0
21046;6136;2003;1.407789826;0
21047;6136;2004;1.41718328;0
21048;6136;2005;1.527032614;0
21049;6136;2006;2.358113527;0
21050;6136;2007;3.180212259;0
21051;6136;2008;1.524032831;1
21052;6136;2009;2.243713617;1
21053;6140;1991;0;0
21054;6140;1992;0;0
21055;6140;1993;0;0
21056;6140;1994;5.882352829;0
21057;6140;1995;0;0
21058;6140;1996;0;0
21059;6140;1997;14.2857151;0
21060;6140;1998;7.142857552;0
21061;6140;1999;0;0
21062;6140;2000;0;0
21063;6140;2001;0;0
21064;6140;2002;0;0
21065;6140;2003;0;0
21066;6140;2004;0;0
21067;6140;2005;0;0
21068;6140;2006;1.694915295;0
21069;6140;2007;3.149606228;0
21070;6140;2008;0;1
21071;6140;2009;0;1
21072;6141;1991;0;0
21073;6141;1992;0;0
21074;6141;1993;0;0
21075;6141;1994;0;0
21076;6141;1995;0.74626863;0
21077;6141;1996;1.986755013;0
21078;6141;1997;3.750000238;0
21079;6141;1998;1.744186163;0
21080;6141;1999;3.98009944;0
21081;6141;2000;6.880733967;0
21082;6141;2001;13.73390579;0
21083;6141;2002;3.053435087;0
21084;6141;2003;6.535948277;0
21085;6141;2004;6.727828979;0
21086;6141;2005;3.878116131;0
21087;6141;2006;4.390244007;0
21088;6141;2007;3.386004686;0
21089;6141;2008;5.496828556;1
21090;6141;2009;4.517454147;1
21091;6142;1991;0;0
21092;6142;1992;0;0
21093;6142;1993;0;0
21094;6142;1994;0;0
21095;6142;1995;0;0
21096;6142;1996;0;0
21097;6142;1997;0;0
21098;6142;1998;0;0
21099;6142;1999;0;0
21100;6142;2000;0;0
21101;6142;2001;0;0
21102;6142;2002;0;0
21103;6142;2003;0;0
21104;6142;2004;0;0
21105;6142;2005;0;0
21106;6142;2006;0;0
21107;6142;2007;0;0
21108;6142;2008;0;1
21109;6142;2009;0;1
21110;6153;1991;0.062034737;0
21111;6153;1992;0.184615389;0
21112;6153;1993;0.369685769;0
21113;6153;1994;0.969109595;0
21114;6153;1995;1.111111164;0
21115;6153;1996;1.240135312;0
21116;6153;1997;0.443458974;0
21117;6153;1998;2.497343063;0
21118;6153;1999;0.946372271;0
21119;6153;2000;0.603621721;0
21120;6153;2001;0.532945752;0
21121;6153;2002;0.88619405;0
21122;6153;2003;0.573951423;0
21123;6153;2004;1.567656755;0
21124;6153;2005;0.475435793;0
21125;6153;2006;4.061677456;0
21126;6153;2007;2.442690849;0
21127;6153;2008;1.74851191;1
21128;6153;2009;3.865791559;1
21129;6154;1991;0;0
21130;6154;1992;0;0
21131;6154;1993;0;0
21132;6154;1994;0;0
21133;6154;1995;2.479338884;0
21134;6154;1996;0;0
21135;6154;1997;0;0
21136;6154;1998;0.714285731;0
21137;6154;1999;0;0
21138;6154;2000;0;0
21139;6154;2001;0;0
21140;6154;2002;0;0
21141;6154;2003;0;0
21142;6154;2004;0.440528631;0
21143;6154;2005;0;0
21144;6154;2006;0.727272749;0
21145;6154;2007;4.561403275;0
21146;6154;2008;2.482269526;1
21147;6154;2009;2.05479455;1
21148;6156;1991;0;0
21149;6156;1992;0;0
21150;6156;1993;0;0
21151;6156;1994;0;0
21152;6156;1995;0;0
21153;6156;1996;0;0
21154;6156;1997;3.448275805;0
21155;6156;1998;0.877192974;0
21156;6156;1999;0;0
21157;6156;2000;0.67567569;0
21158;6156;2001;0;0
21159;6156;2002;0;0
21160;6156;2003;0;0
21161;6156;2004;0;0
21162;6156;2005;0;0
21163;6156;2006;0;0
21164;6156;2007;0.6134969;0
21165;6156;2008;0;1
21166;6156;2009;0;1
21167;6157;1991;0;0
21168;6157;1992;0;0
21169;6157;1993;0;0
21170;6157;1994;0;0
21171;6157;1995;0;0
21172;6157;1996;0;0
21173;6157;1997;0;0
21174;6157;1998;0;0
21175;6157;1999;0;0
21176;6157;2000;0;0
21177;6157;2001;0;0
21178;6157;2002;0;0
21179;6157;2003;0;0
21180;6157;2004;0;0
21181;6157;2005;1.428571463;0
21182;6157;2006;0;0
21183;6157;2007;0;0
21184;6157;2008;3.030303001;1
21185;6157;2009;0;1
21186;6158;1991;0;0
21187;6158;1992;0;0
21188;6158;1993;0;0
21189;6158;1994;0;0
21190;6158;1995;0;0
21191;6158;1996;0;0
21192;6158;1997;2.631578922;0
21193;6158;1998;0;0
21194;6158;1999;0;0
21195;6158;2000;0;0
21196;6158;2001;0;0
21197;6158;2002;0;0
21198;6158;2003;0.847457647;0
21199;6158;2004;0;0
21200;6158;2005;0;0
21201;6158;2006;0;0
21202;6158;2007;2.793296099;0
21203;6158;2008;0;1
21204;6158;2009;0.5;1
21205;6159;1991;0;0
21206;6159;1992;0.671140969;0
21207;6159;1993;0;0
21208;6159;1994;2.173913002;0
21209;6159;1995;0;0
21210;6159;1996;2.162162304;0
21211;6159;1997;1.485148549;0
21212;6159;1998;2.643171787;0
21213;6159;1999;0;0
21214;6159;2000;1.041666746;0
21215;6159;2001;0;0
21216;6159;2002;0.294985235;0
21217;6159;2003;1.098901153;0
21218;6159;2004;0;0
21219;6159;2005;2.107728243;0
21220;6159;2006;2.850877047;0
21221;6159;2007;4.130434513;0
21222;6159;2008;1.720430136;1
21223;6159;2009;3.333333492;1
21224;6197;1991;0;0
21225;6197;1992;0;0
21226;6197;1993;0;0
21227;6197;1994;0;0
21228;6197;1995;0;0
21229;6197;1996;0;0
21230;6197;1997;0;0
21231;6197;1998;0;0
21232;6197;1999;0;0
21233;6197;2000;0;0
21234;6197;2001;0;0
21235;6197;2002;0;0
21236;6197;2003;0;0
21237;6197;2004;0;0
21238;6197;2005;0;0
21239;6197;2006;0;0
21240;6197;2007;0;0
21241;6197;2008;0;1
21242;6197;2009;0;1
21243;6198;1991;0;0
21244;6198;1992;0;0
21245;6198;1993;0;0
21246;6198;1994;0;0
21247;6198;1995;0;0
21248;6198;1996;0;0
21249;6198;1997;0;0
21250;6198;1998;0;0
21251;6198;1999;0;0
21252;6198;2000;0;0
21253;6198;2001;0;0
21254;6198;2002;0;0
21255;6198;2003;0;0
21256;6198;2004;0;0
21257;6198;2005;0;0
21258;6198;2006;0;0
21259;6198;2007;0;0
21260;6198;2008;0;1
21261;6198;2009;0;1
21262;6199;1991;0;0
21263;6199;1992;0;0
21264;6199;1993;0;0
21265;6199;1994;0;0
21266;6199;1995;0;0
21267;6199;1996;0;0
21268;6199;1997;0;0
21269;6199;1998;0;0
21270;6199;1999;0;0
21271;6199;2000;0;0
21272;6199;2001;0;0
21273;6199;2002;0;0
21274;6199;2003;0;0
21275;6199;2004;0;0
21276;6199;2005;0;0
21277;6199;2006;0;0
21278;6199;2007;0;0
21279;6199;2008;0;1
21280;6199;2009;0;1
21281;6214;1991;0;0
21282;6214;1992;0;0
21283;6214;1993;0;0
21284;6214;1994;0;0
21285;6214;1995;0;0
21286;6214;1996;0;0
21287;6214;1997;16.66666794;0
21288;6214;1998;0;0
21289;6214;1999;0;0
21290;6214;2000;25;0
21291;6214;2001;0;0
21292;6214;2002;0;0
21293;6214;2003;0;0
21294;6214;2004;0;0
21295;6214;2005;0;0
21296;6214;2006;12.5;0
21297;6214;2007;0;0
21298;6214;2008;0;1
21299;6214;2009;0;1
21300;6219;1991;0;0
21301;6219;1992;0;0
21302;6219;1993;0;0
21303;6219;1994;0;0
21304;6219;1995;0;0
21305;6219;1996;4.545454502;0
21306;6219;1997;2.173913002;0
21307;6219;1998;0;0
21308;6219;1999;0;0
21309;6219;2000;3.149606228;0
21310;6219;2001;0.77519381;0
21311;6219;2002;2.013422728;0
21312;6219;2003;1.986755013;0
21313;6219;2004;2.994011879;0
21314;6219;2005;1.595744729;0
21315;6219;2006;0;0
21316;6219;2007;0.465116262;0
21317;6219;2008;0;1
21318;6219;2009;1.408450723;1
21319;6232;1991;0;0
21320;6232;1992;0;0
21321;6232;1993;0;0
21322;6232;1994;0.980392218;0
21323;6232;1995;1.666666746;0
21324;6232;1996;0.869565189;0
21325;6232;1997;0;0
21326;6232;1998;0.67567569;0
21327;6232;1999;0;0
21328;6232;2000;4;0
21329;6232;2001;4.968944073;0
21330;6232;2002;1.775147915;0
21331;6232;2003;2.906976938;0
21332;6232;2004;0;0
21333;6232;2005;0.429184556;0
21334;6232;2006;2.916666746;0
21335;6232;2007;5.485232353;0
21336;6232;2008;0;1
21337;6232;2009;0.392156899;1
21338;6235;1991;0;0
21339;6235;1992;0;0
21340;6235;1993;0;0
21341;6235;1994;0;0
21342;6235;1995;0;0
21343;6235;1996;3.418803692;0
21344;6235;1997;0.45248872;0
21345;6235;1998;0;0
21346;6235;1999;0;0
21347;6235;2000;3.913043499;0
21348;6235;2001;1.694915295;0
21349;6235;2002;0.809716642;0
21350;6235;2003;0;0
21351;6235;2004;2.189780951;0
21352;6235;2005;0.330033004;0
21353;6235;2006;2.580645084;0
21354;6235;2007;1.286173582;0
21355;6235;2008;0;1
21356;6235;2009;3.313253164;1
21357;6238;1991;0;0
21358;6238;1992;0;0
21359;6238;1993;0;0
21360;6238;1994;0;0
21361;6238;1995;0;0
21362;6238;1996;5.405405521;0
21363;6238;1997;0;0
21364;6238;1998;0;0
21365;6238;1999;0;0
21366;6238;2000;0;0
21367;6238;2001;0;0
21368;6238;2002;0;0
21369;6238;2003;0;0
21370;6238;2004;0;0
21371;6238;2005;0;0
21372;6238;2006;4.347826004;0
21373;6238;2007;5.421687126;0
21374;6238;2008;0;1
21375;6238;2009;0;1
21376;6239;1991;0;0
21377;6239;1992;0;0
21378;6239;1993;0;0
21379;6239;1994;0;0
21380;6239;1995;0;0
21381;6239;1996;0;0
21382;6239;1997;0;0
21383;6239;1998;0;0
21384;6239;1999;0;0
21385;6239;2000;0;0
21386;6239;2001;0;0
21387;6239;2002;0;0
21388;6239;2003;0;0
21389;6239;2004;0;0
21390;6239;2005;0;0
21391;6239;2006;0;0
21392;6239;2007;0;0
21393;6239;2008;0;1
21394;6239;2009;0;1
21395;6240;1991;0;0
21396;6240;1992;1.764706016;0
21397;6240;1993;0;0
21398;6240;1994;0;0
21399;6240;1995;0;0
21400;6240;1996;0;0
21401;6240;1997;0.440528631;0
21402;6240;1998;0.826446235;0
21403;6240;1999;0.386100382;0
21404;6240;2000;0.363636374;0
21405;6240;2001;0;0
21406;6240;2002;0.337837845;0
21407;6240;2003;0;0
21408;6240;2004;0.564971745;0
21409;6240;2005;0.271739125;0
21410;6240;2006;0;0
21411;6240;2007;0.255102038;0
21412;6240;2008;0.265251994;1
21413;6240;2009;0.740740716;1
21414;6242;1991;0;0
21415;6242;1992;0;0
21416;6242;1993;0;0
21417;6242;1994;0;0
21418;6242;1995;0;0
21419;6242;1996;0;0
21420;6242;1997;1.785714388;0
21421;6242;1998;0;0
21422;6242;1999;0;0
21423;6242;2000;0;0
21424;6242;2001;0;0
21425;6242;2002;0;0
21426;6242;2003;3.030303001;0
21427;6242;2004;0;0
21428;6242;2005;0;0
21429;6242;2006;0;0
21430;6242;2007;0;0
21431;6242;2008;0;1
21432;6242;2009;2.173913002;1
21433;6243;1991;0.537634432;0
21434;6243;1992;0.53191489;0
21435;6243;1993;0.515463889;0
21436;6243;1994;0.985221684;0
21437;6243;1995;0.458715588;0
21438;6243;1996;0;0
21439;6243;1997;1.015228391;0
21440;6243;1998;0;0
21441;6243;1999;0;0
21442;6243;2000;3.422053099;0
21443;6243;2001;0;0
21444;6243;2002;1.098901153;0
21445;6243;2003;0;0
21446;6243;2004;1.013513446;0
21447;6243;2005;0.307692319;0
21448;6243;2006;2.346040964;0
21449;6243;2007;0;0
21450;6243;2008;1.54320991;1
21451;6243;2009;2.8125;1
21452;6244;1991;0.377358496;0
21453;6244;1992;0.366300374;0
21454;6244;1993;0;0
21455;6244;1994;1.68350172;0
21456;6244;1995;0;0
21457;6244;1996;1.311475396;0
21458;6244;1997;0.340136051;0
21459;6244;1998;0;0
21460;6244;1999;1.18694365;0
21461;6244;2000;0.287356317;0
21462;6244;2001;1.428571463;0
21463;6244;2002;0.257731944;0
21464;6244;2003;1.918465257;0
21465;6244;2004;4.22535181;0
21466;6244;2005;2.921348333;0
21467;6244;2006;5.944797993;0
21468;6244;2007;3.632478714;0
21469;6244;2008;1.437371731;1
21470;6244;2009;4.873294353;1
21471;6248;1991;0;0
21472;6248;1992;0;0
21473;6248;1993;0.069444448;0
21474;6248;1994;0.205338821;0
21475;6248;1995;0.929614902;0
21476;6248;1996;0.189873412;0
21477;6248;1997;0.546448052;0
21478;6248;1998;0.473933667;0
21479;6248;1999;0.056915194;0
21480;6248;2000;1.712707281;0
21481;6248;2001;0.604727864;0
21482;6248;2002;0.473186135;0
21483;6248;2003;1.863041282;0
21484;6248;2004;0.434992731;0
21485;6248;2005;1.435849905;0
21486;6248;2006;0.967458248;0
21487;6248;2007;0.463548243;0
21488;6248;2008;1.208333254;1
21489;6248;2009;3.076923132;1
21490;6250;1991;0;0
21491;6250;1992;0;0
21492;6250;1993;0;0
21493;6250;1994;0;0
21494;6250;1995;0;0
21495;6250;1996;0;0
21496;6250;1997;0;0
21497;6250;1998;0;0
21498;6250;1999;0;0
21499;6250;2000;0;0
21500;6250;2001;0;0
21501;6250;2002;0;0
21502;6250;2003;0;0
21503;6250;2004;0;0
21504;6250;2005;0;0
21505;6250;2006;0;0
21506;6250;2007;0;0
21507;6250;2008;0.862068951;1
21508;6250;2009;6.722689629;1
21509;6261;1991;0;0
21510;6261;1992;0;0
21511;6261;1993;0;0
21512;6261;1994;0;0
21513;6261;1995;0;0
21514;6261;1996;0;0
21515;6261;1997;0;0
21516;6261;1998;0;0
21517;6261;1999;0;0
21518;6261;2000;0;0
21519;6261;2001;0;0
21520;6261;2002;0;0
21521;6261;2003;0;0
21522;6261;2004;0;0
21523;6261;2005;0;0
21524;6261;2006;0;0
21525;6261;2007;4.761904716;0
21526;6261;2008;4.347826004;1
21527;6261;2009;0;1
21528;6263;1991;0;0
21529;6263;1992;0;0
21530;6263;1993;0;0
21531;6263;1994;4;0
21532;6263;1995;7.547169685;0
21533;6263;1996;0;0
21534;6263;1997;9.375;0
21535;6263;1998;0;0
21536;6263;1999;0;0
21537;6263;2000;1.298701286;0
21538;6263;2001;13.33333397;0
21539;6263;2002;1.204819202;0
21540;6263;2003;0;0
21541;6263;2004;1.190476179;0
21542;6263;2005;2.247190952;0
21543;6263;2006;4.705882549;0
21544;6263;2007;5.434782505;0
21545;6263;2008;3.669724703;1
21546;6263;2009;0;1
21547;6266;1991;0.442477882;0
21548;6266;1992;0.811688304;0
21549;6266;1993;0.465356797;0
21550;6266;1994;1.255650401;0
21551;6266;1995;0.641025662;0
21552;6266;1996;0.613786578;0
21553;6266;1997;0.448631674;0
21554;6266;1998;0.168990284;0
21555;6266;1999;0.400320262;0
21556;6266;2000;0.261389077;0
21557;6266;2001;0.52484256;0
21558;6266;2002;1.058901429;0
21559;6266;2003;0.344287962;0
21560;6266;2004;0.087285429;0
21561;6266;2005;0.738714099;0
21562;6266;2006;0.052137643;0
21563;6266;2007;0.049987506;0
21564;6266;2008;2.434274673;1
21565;6266;2009;4.010630608;1
21566;6267;1991;0;0
21567;6267;1992;0;0
21568;6267;1993;0;0
21569;6267;1994;0;0
21570;6267;1995;0;0
21571;6267;1996;0;0
21572;6267;1997;0;0
21573;6267;1998;0;0
21574;6267;1999;0;0
21575;6267;2000;0;0
21576;6267;2001;0;0
21577;6267;2002;0;0
21578;6267;2003;0;0
21579;6267;2004;0;0
21580;6267;2005;0;0
21581;6267;2006;0;0
21582;6267;2007;0;0
21583;6267;2008;0;1
21584;6267;2009;0;1
21585;6281;1991;0;0
21586;6281;1992;0;0
21587;6281;1993;0;0
21588;6281;1994;0;0
